275514,A0001,,2016-05-19 07:53:38.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-19 10:53:40.000,10.0.170.250,2016-05-19 10:53:38.000,NULL
275915,A0001,,2016-05-19 08:50:43.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-19 11:50:46.000,10.0.170.250,2016-05-19 11:50:43.000,NULL
285380,A0001,,2016-05-22 04:51:19.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-22 07:51:21.000,10.0.170.250,2016-05-22 07:51:19.000,NULL
285847,A0001,,2016-05-22 07:03:17.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-22 10:03:25.000,10.0.170.250,2016-05-22 10:03:17.000,NULL
286098,A0001,,2016-05-22 08:23:02.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-22 11:23:07.000,10.0.170.250,2016-05-22 11:23:02.000,NULL
287261,A0001,,2016-05-22 09:53:45.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-22 12:53:50.000,10.0.170.250,2016-05-22 12:53:45.000,NULL
296239,A0001,,2016-05-23 05:47:49.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-23 08:47:52.000,10.0.170.250,2016-05-23 08:47:49.000,NULL
296474,A0001,,2016-05-23 06:50:06.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-23 09:50:09.000,10.0.170.250,2016-05-23 09:50:06.000,NULL
297234,A0001,,2016-05-23 09:10:43.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-23 12:10:51.000,10.0.170.250,2016-05-23 12:10:43.000,NULL
308262,A0001,,2016-05-24 09:16:06.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-05-24 12:16:09.000,10.0.170.250,2016-05-24 12:16:06.000,NULL
382656,A0001,,2016-06-02 09:13:08.000,IN,00111DA0ED90,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED90,NULL,0,2016-06-02 12:13:10.000,10.0.170.250,2016-06-02 12:13:08.000,NULL
93488,A0001,,2016-04-25 08:19:44.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-25 11:19:47.000,10.0.170.250,2016-04-25 11:19:44.000,NULL
93892,A0001,,2016-04-25 09:47:41.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-25 12:47:44.000,10.0.170.250,2016-04-25 12:47:41.000,NULL
101273,A0001,,2016-04-26 04:34:33.000,IN,00111DA0ED91,SMC(SN:4E0472AA),#SMC(SN:4E0472AA)# ,00111DA0ED91,NULL,0,2016-04-26 07:34:37.000,10.0.170.250,2016-04-26 07:34:33.000,NULL
